slot_id,zone,slot_type,distance_m,walking_time_min,parking_fee,occupancy,availability,distance_destination_m,traffic_level,weather,ev_charging,reserved,recommended
S021,D,Standard,459,7.68,60,49,1,919,High,Cloudy,0,0,0
S028,C,Standard,942,15.89,80,28,1,1140,Low,Cloudy,0,0,0
S054,A,Large,416,6.48,30,72,0,1123,High,Cloudy,0,0,0
S054,D,Compact,824,13.53,20,33,1,865,Low,Cloudy,0,0,0
S065,A,Compact,861,14.41,30,59,1,564,Low,Rain,0,0,0
S100,D,Large,978,16.44,80,29,0,275,Medium,Clear,0,0,0
S021,A,Compact,162,2.45,10,66,0,627,Low,Cloudy,0,0,0
S099,C,EV,213,4.1,20,59,0,555,High,Clear,1,0,0
S013,B,Standard,53,1.03,40,67,1,204,Medium,Clear,0,1,0
S057,A,Compact,679,11.55,80,40,1,160,Low,Rain,0,0,0
S049,B,Standard,72,1.42,20,46,0,532,Low,Cloudy,0,0,0
S054,A,Standard,970,15.7,50,13,1,857,Medium,Clear,0,0,0
S010,A,Standard,794,13.2,10,67,0,323,Low,Clear,1,0,0
S053,A,Compact,651,10.85,50,19,0,204,Low,Cloudy,0,0,0
S044,A,Standard,816,13.52,30,72,0,1092,Medium,Rain,0,0,0
S047,A,Standard,141,2.41,40,45,1,394,High,Cloudy,0,0,1
S053,B,EV,518,8.0,10,64,0,784,Low,Clear,1,0,0
S074,A,Large,204,3.44,40,66,1,618,Low,Clear,0,0,1
S046,B,Compact,868,14.38,60,94,1,343,Low,Clear,0,0,0
S013,C,Large,676,10.63,10,52,0,694,Low,Cloudy,0,0,0
S037,D,EV,256,4.39,80,74,0,387,Low,Clear,1,0,0
S024,A,Compact,130,1.81,50,21,1,501,Low,Clear,0,0,1
S002,D,Standard,664,10.95,30,71,1,393,Medium,Cloudy,1,1,0
S086,B,Large,532,8.79,20,33,1,766,Low,Cloudy,0,0,1
S081,C,Compact,641,10.13,100,11,1,680,Low,Cloudy,0,0,0
S100,C,Standard,456,7.08,100,56,0,814,High,Rain,0,0,0
S014,C,Standard,152,2.7,40,65,0,134,Medium,Cloudy,1,0,0
S010,D,Standard,289,4.64,10,93,0,786,Low,Clear,0,0,0
S035,B,EV,314,5.12,10,25,1,709,Medium,Cloudy,1,0,1
S025,A,Standard,82,1.39,60,43,0,276,Medium,Clear,1,0,0
S003,A,EV,84,1.0,40,86,0,158,Medium,Clear,1,0,0
S017,B,EV,298,4.84,20,27,1,184,High,Cloudy,1,0,1
S012,D,Compact,99,1.62,30,38,0,987,Low,Clear,1,0,0
S054,A,Compact,329,6.01,10,63,1,340,Medium,Clear,0,0,1
S024,B,Standard,803,13.11,100,60,0,871,High,Cloudy,0,1,0
S029,A,Standard,201,3.59,10,23,1,1102,Medium,Rain,1,0,1
S043,C,Standard,708,11.8,40,67,0,443,High,Cloudy,0,0,0
S025,A,Large,600,9.66,40,44,1,76,Medium,Clear,0,0,1
S100,D,Standard,750,12.31,10,18,0,62,High,Clear,0,0,0
S060,B,Standard,586,10.03,10,46,1,603,High,Clear,0,0,0
S090,D,Standard,805,13.65,60,21,0,982,Medium,Clear,0,0,0
S065,B,EV,784,12.91,10,94,1,494,Low,Clear,1,0,0
S084,C,Standard,279,4.75,50,91,0,273,High,Cloudy,0,0,0
S028,B,EV,714,11.59,10,20,1,70,High,Clear,1,0,1
S016,A,Standard,972,16.15,30,36,1,516,Low,Rain,0,0,0
S047,A,Standard,337,5.49,30,97,1,702,Low,Clear,0,0,1
S081,C,Standard,444,7.68,80,52,1,667,High,Clear,0,0,0
S092,B,Standard,502,8.51,60,59,0,829,Medium,Clear,1,0,0
S058,C,Compact,669,10.95,20,29,0,507,Medium,Cloudy,0,0,0
S076,A,Standard,82,1.19,40,22,1,689,High,Rain,0,1,0
S027,D,Compact,964,16.06,20,56,0,712,Medium,Rain,0,0,0
S053,C,Compact,412,6.82,10,17,0,1010,High,Rain,0,0,0
S042,D,Compact,160,2.58,40,78,0,229,Medium,Rain,0,0,0
S059,D,Large,170,2.73,10,80,0,587,High,Cloudy,1,0,0
S047,B,Standard,65,1.5,40,73,1,576,Medium,Cloudy,0,0,1
S094,C,Compact,788,13.0,60,53,1,71,High,Clear,0,0,0
S034,D,EV,572,9.62,80,21,1,626,Medium,Cloudy,1,0,0
S037,D,Large,764,13.46,50,13,1,812,Medium,Cloudy,0,0,0
S006,B,EV,763,12.46,100,49,1,971,Low,Cloudy,1,0,0
S007,B,Standard,147,2.51,80,28,1,1094,Medium,Clear,0,0,1
S096,A,Large,165,2.82,50,63,1,794,Medium,Rain,1,0,1
S096,D,Compact,520,8.66,50,10,1,721,High,Cloudy,0,0,0
S025,A,Standard,488,8.15,80,22,1,1181,Medium,Clear,0,0,0
S033,D,Large,330,5.24,60,59,1,686,High,Clear,1,0,0
S055,A,Compact,398,6.74,80,62,0,1073,Medium,Cloudy,0,0,0
S058,B,Standard,281,4.13,20,51,0,201,Low,Clear,0,0,0
S007,C,Standard,160,3.21,40,34,1,62,Low,Clear,0,0,1
S057,B,Large,401,7.2,20,53,1,764,Low,Clear,0,0,1
S012,A,Standard,979,16.22,100,70,1,1152,Low,Clear,0,0,0
S016,A,Standard,61,1.33,40,90,1,955,Low,Rain,0,0,1
S080,C,Standard,537,8.86,100,99,1,298,Medium,Clear,0,0,0
S043,D,Standard,582,9.7,100,30,1,1194,Medium,Clear,0,0,0
S100,A,EV,688,11.26,10,60,1,436,Medium,Cloudy,1,0,0
S077,A,Standard,334,5.81,100,85,1,488,Low,Rain,0,0,0
S007,A,Compact,996,16.43,50,89,1,349,Low,Cloudy,1,0,0
S100,C,EV,682,11.6,50,61,0,770,Low,Clear,1,0,0
S051,B,Standard,685,11.4,40,72,1,522,Medium,Cloudy,0,0,0
S073,A,Standard,968,16.13,20,93,1,1056,Low,Cloudy,1,0,0
S032,C,Large,594,9.45,20,63,1,682,Low,Clear,1,0,0
S075,A,Standard,441,7.37,30,19,1,470,Low,Cloudy,1,0,1
S008,D,Standard,219,3.31,50,96,0,1005,Medium,Cloudy,0,0,0
S097,C,Compact,126,2.12,50,68,0,1022,Medium,Cloudy,0,0,0
S087,A,Large,346,6.35,20,17,1,73,Low,Rain,0,1,0
S089,C,Large,379,5.9,50,60,1,587,Low,Clear,0,0,1
S072,A,EV,112,1.82,20,14,0,826,Low,Cloudy,1,0,0
S045,B,Large,319,5.13,30,85,1,687,Medium,Clear,0,0,1
S086,A,Large,265,4.1,40,51,1,589,High,Cloudy,0,0,1
S059,C,Large,239,3.75,100,87,1,952,Low,Cloudy,0,0,0
S004,D,Standard,124,2.51,40,21,1,1167,Low,Cloudy,0,0,1
S067,D,Standard,735,12.77,30,33,0,470,Low,Cloudy,0,0,0
S029,D,Compact,559,9.0,50,54,1,533,Medium,Cloudy,1,1,0
S029,A,Compact,628,10.59,80,62,1,1078,High,Cloudy,0,1,0
S098,B,Standard,142,2.09,10,62,1,206,Low,Cloudy,0,0,1
S098,A,Standard,102,1.5,50,26,1,101,Medium,Clear,0,0,1
S028,D,Standard,545,8.47,100,74,0,292,Medium,Clear,0,1,0
S077,C,Compact,997,17.26,20,67,1,823,High,Clear,0,0,0
S079,D,Large,143,2.71,60,46,1,469,Medium,Clear,0,0,1
S087,C,EV,674,11.04,100,84,1,474,Low,Cloudy,1,0,0
S044,B,Large,278,4.72,10,51,0,129,Medium,Clear,0,0,0
S090,C,Large,299,4.86,30,79,1,744,High,Clear,0,1,0
S004,A,Standard,440,7.62,40,88,1,403,High,Clear,0,1,0
S090,A,Standard,770,12.73,40,49,1,342,Medium,Cloudy,0,1,0
S009,A,Standard,231,3.79,80,32,1,766,Low,Cloudy,0,0,1
S005,C,Compact,316,5.07,50,32,0,1189,Low,Clear,0,0,0
S056,A,Standard,330,5.68,40,58,0,578,Medium,Clear,0,0,0
S096,A,Compact,716,12.6,100,85,1,529,Medium,Clear,0,0,0
S084,A,Compact,132,2.11,50,16,1,526,Medium,Clear,0,0,1
S050,B,Standard,235,3.83,80,46,1,74,Low,Clear,0,1,0
S075,C,EV,910,15.16,80,25,1,480,Low,Clear,1,1,0
S015,C,Compact,700,11.74,20,47,1,366,Medium,Clear,0,0,0
S032,D,Standard,616,10.18,20,49,0,687,Low,Clear,0,0,0
S028,C,Standard,580,9.55,30,38,0,407,Low,Clear,0,1,0
S022,B,Compact,397,6.64,60,26,1,739,Medium,Cloudy,0,0,1
S017,C,Standard,472,7.34,20,99,1,393,Low,Cloudy,1,0,1
S059,B,Standard,907,14.95,50,29,1,608,High,Clear,0,0,0
S090,B,Compact,503,7.78,40,34,1,761,Low,Clear,0,0,1
S071,C,EV,316,5.12,20,69,1,612,Medium,Clear,1,0,1
S057,D,Standard,556,8.98,20,47,0,488,Low,Rain,0,0,0
S026,A,EV,191,3.37,50,72,1,1094,Low,Rain,1,0,1
S025,A,Large,365,5.86,80,48,1,192,High,Cloudy,0,0,1
S010,C,Standard,725,11.97,20,73,1,917,Medium,Cloudy,0,1,0
S045,C,Compact,813,12.91,40,92,0,402,Low,Rain,0,0,0
S083,B,Standard,281,4.99,60,30,1,1066,Low,Clear,1,0,1
S011,C,Standard,346,5.44,40,41,1,517,High,Cloudy,0,0,1
S077,B,Compact,947,15.64,80,37,0,926,Medium,Clear,0,0,0
S053,D,Compact,924,15.63,60,21,1,968,Low,Clear,1,0,0
S072,C,Standard,621,10.58,40,88,0,1131,Low,Clear,0,0,0
S068,A,EV,965,15.75,100,94,1,1199,High,Clear,1,0,0
S095,A,Large,71,1.34,100,89,1,890,Low,Clear,0,0,1
S028,C,EV,433,6.87,80,32,1,927,Low,Clear,1,0,0
S075,B,Standard,175,2.99,40,99,1,101,Medium,Clear,1,0,1
S065,A,EV,152,2.3,10,24,0,1061,High,Cloudy,1,0,0
S049,B,Standard,949,15.51,80,21,1,863,Low,Clear,1,0,0
S047,C,Standard,782,13.04,40,13,1,318,Medium,Cloudy,0,0,0
S052,C,Large,159,2.43,80,44,1,145,Medium,Cloudy,0,0,1
S088,A,Compact,619,10.92,80,70,1,322,Low,Cloudy,0,0,0
S054,C,Compact,521,8.5,10,36,1,182,High,Clear,0,0,1
S060,D,Standard,114,1.54,40,42,0,977,Medium,Clear,0,0,0
S057,D,Standard,521,8.41,80,22,0,138,Low,Clear,1,0,0
S047,A,Compact,619,10.31,80,46,0,734,Medium,Cloudy,0,0,0
S031,D,Standard,719,12.02,40,53,1,873,Medium,Clear,0,0,0
S046,B,Compact,125,2.18,50,11,1,54,Medium,Cloudy,0,0,1
S026,A,Standard,68,1.41,60,47,1,406,Medium,Clear,0,0,1
S005,A,EV,433,6.72,40,46,1,253,Low,Rain,1,0,1
S084,B,Compact,239,4.27,20,68,1,520,Low,Clear,0,0,1
S052,D,Compact,811,13.24,40,78,1,513,Low,Cloudy,0,0,0
S075,D,EV,409,6.94,100,27,0,546,Medium,Cloudy,1,0,0
S054,D,Compact,924,15.92,30,57,1,751,High,Clear,1,0,0
S033,A,Standard,935,15.34,100,90,0,886,High,Clear,0,0,0
S050,A,Standard,501,8.1,50,75,1,112,Low,Clear,1,0,1
S038,D,Compact,128,1.83,50,58,0,288,Medium,Cloudy,0,0,0
S027,C,Standard,645,10.65,40,67,0,589,High,Clear,0,0,0
S098,D,Compact,221,4.06,30,44,1,247,Medium,Clear,0,0,1
S015,B,Standard,261,4.02,80,87,0,830,Low,Clear,0,0,0
S096,A,Standard,935,15.44,60,85,1,79,Medium,Clear,0,0,0
S061,B,Standard,494,8.53,40,67,1,715,Medium,Clear,0,0,0
S021,B,EV,198,3.49,20,16,1,1136,Low,Clear,1,0,1
S046,A,Compact,59,1.0,80,18,1,1130,Low,Clear,1,0,1
S069,C,EV,591,9.79,50,78,1,1180,Medium,Clear,1,0,0
S006,D,EV,841,14.29,80,13,1,649,Medium,Cloudy,1,0,0
S038,B,Standard,993,17.02,50,41,0,1067,Medium,Cloudy,0,0,0
S062,A,Standard,104,2.24,60,14,0,669,High,Clear,0,0,0
S086,B,Large,921,15.76,30,65,0,1119,Low,Clear,0,0,0
S062,D,Large,688,11.27,10,65,1,126,Low,Rain,0,1,0
S082,C,Standard,229,4.36,60,53,1,778,Medium,Clear,0,0,1
S078,C,EV,793,13.0,30,81,0,863,Medium,Clear,1,0,0
S074,C,Standard,430,6.67,100,22,1,757,High,Clear,0,0,0
S046,A,Standard,471,7.88,80,13,0,317,Medium,Cloudy,0,0,0
S013,A,Compact,500,8.78,20,61,0,814,Medium,Clear,0,0,0
S095,C,Standard,142,2.57,30,84,1,634,Medium,Rain,0,0,1
S094,D,Standard,569,9.46,60,24,0,468,Low,Clear,0,0,0
S003,D,Standard,462,7.79,10,91,1,919,Medium,Clear,1,0,0
S094,A,Standard,808,13.63,80,93,1,1131,Low,Cloudy,0,0,0
S006,C,Compact,443,7.43,20,10,1,433,Medium,Clear,0,0,1
S093,D,Large,380,6.24,20,74,1,852,Low,Clear,0,0,1
S008,D,Large,757,12.39,100,20,1,559,High,Clear,0,0,0
S044,D,Compact,482,8.07,10,70,1,479,High,Clear,1,0,0
S033,A,Standard,212,3.5,100,97,0,627,Low,Cloudy,0,0,0
S081,C,Standard,995,16.58,40,93,1,989,Medium,Clear,0,1,0
S075,B,Standard,89,1.8,30,72,0,1099,High,Clear,0,0,0
S077,C,Standard,815,13.51,60,47,0,638,Medium,Clear,0,0,0
S050,C,Standard,957,15.89,20,78,1,847,Medium,Clear,0,0,0
S011,A,Large,134,2.29,60,54,1,421,Low,Cloudy,0,0,1
S095,D,EV,833,14.67,30,83,0,977,Low,Clear,1,0,0
S028,D,Standard,639,10.32,80,79,0,1109,Low,Rain,0,0,0
S070,A,Compact,774,13.23,10,77,0,1092,High,Clear,0,0,0
S041,A,Standard,865,14.33,100,13,1,189,Medium,Cloudy,0,0,0
S016,A,Compact,816,13.58,50,80,1,116,High,Clear,0,1,0
S068,A,Compact,140,1.94,10,57,0,1064,Medium,Clear,1,0,0
S099,A,Standard,533,9.45,30,18,1,310,Medium,Rain,0,0,1
S048,B,Standard,434,7.3,20,99,1,1023,Medium,Clear,0,0,0
S056,C,Large,242,4.23,80,56,1,676,Medium,Cloudy,0,0,1
S064,C,Compact,302,4.58,30,94,1,628,High,Clear,0,0,0
S059,C,Large,839,13.79,80,69,1,1071,Low,Clear,0,0,0
S090,D,Large,704,11.86,50,61,1,688,Low,Cloudy,0,0,0
S062,B,EV,293,4.84,20,95,1,459,Low,Cloudy,1,0,1
S076,C,Standard,773,13.02,80,42,0,882,Low,Cloudy,1,1,0
S011,D,Standard,756,13.23,50,67,1,1153,Low,Rain,0,0,0
S089,B,Standard,319,5.47,80,57,1,162,Medium,Clear,0,1,0
S018,B,Standard,890,14.7,40,14,0,672,Low,Clear,0,1,0
S019,D,Standard,68,1.0,60,94,0,870,Medium,Cloudy,0,0,0
S087,B,Compact,89,1.25,10,36,0,889,Medium,Cloudy,0,0,0
S055,D,Compact,659,10.86,40,50,1,238,Low,Rain,0,0,1
S082,C,Standard,565,9.3,30,10,0,326,Low,Clear,0,0,0
S026,D,EV,82,1.4,100,60,1,152,Medium,Clear,1,0,1
S006,B,Standard,860,14.49,40,25,1,156,Medium,Cloudy,1,0,0
S004,C,Standard,726,12.23,10,41,1,806,Low,Clear,0,0,0
S029,C,Compact,499,8.36,20,56,1,222,Medium,Clear,0,0,1
S059,A,Large,588,9.86,60,32,1,1048,Medium,Cloudy,0,0,0
S098,A,Standard,734,12.99,50,24,0,771,Low,Rain,1,0,0
S017,B,Standard,898,14.75,80,35,1,880,Low,Clear,0,0,0
S043,D,Compact,674,11.22,100,46,0,274,Medium,Clear,0,0,0
S080,D,Standard,995,16.05,20,98,1,183,High,Rain,0,0,0
S066,B,Standard,934,15.45,60,64,1,1110,Medium,Rain,0,0,0
S034,C,Compact,941,15.41,40,11,1,142,High,Clear,0,0,0
S008,B,Standard,656,10.71,30,85,1,124,Medium,Cloudy,0,0,0
S013,B,Standard,368,5.78,40,28,0,805,High,Clear,0,0,0
S008,C,Standard,794,12.83,10,41,1,232,High,Rain,0,0,0
S094,D,EV,695,11.62,10,96,1,766,Low,Cloudy,1,0,0
S096,B,EV,173,3.1,30,78,0,508,Low,Clear,1,0,0
S100,D,Standard,421,6.79,60,64,1,676,Low,Cloudy,0,0,1
S094,B,Standard,400,6.06,20,98,1,458,Low,Rain,0,0,1
S065,C,Standard,372,6.23,80,65,1,256,Medium,Clear,1,0,1
S043,C,Standard,537,9.09,80,38,1,722,Medium,Clear,0,0,0
S039,A,Standard,500,8.54,10,93,0,1062,High,Cloudy,0,0,0
S081,C,Compact,402,6.39,10,45,1,797,Medium,Cloudy,0,1,0
S059,A,Standard,165,2.57,30,80,1,322,Medium,Cloudy,0,0,1
S084,B,Standard,62,1.0,20,95,0,428,Medium,Clear,1,0,0
S088,D,Standard,966,15.88,100,91,1,675,Low,Clear,0,0,0
S086,C,Standard,369,5.91,100,62,0,713,Medium,Cloudy,0,0,0
S093,C,Standard,214,3.41,40,94,1,1099,Medium,Rain,0,0,0
S086,C,Standard,769,12.74,50,95,0,729,Medium,Rain,0,0,0
S044,B,Compact,134,2.27,30,48,1,593,Low,Cloudy,0,0,1
S009,A,Compact,297,4.7,20,85,1,782,Low,Clear,0,0,1
S037,B,Standard,481,7.97,50,20,1,140,Medium,Cloudy,0,0,1
S074,D,Compact,617,10.01,80,85,0,525,Low,Clear,0,0,0
S036,B,Standard,733,11.69,30,99,1,775,Medium,Clear,1,0,0
S092,D,Standard,702,11.86,40,39,1,583,Low,Cloudy,0,1,0
S028,C,Compact,693,11.35,40,88,0,747,Low,Clear,0,0,0
S042,D,Standard,528,8.28,20,81,1,929,Low,Clear,0,0,0
S043,D,Compact,762,12.87,20,62,1,134,Low,Clear,0,0,1
S085,A,Compact,417,6.87,40,91,1,641,Low,Cloudy,1,1,0
S088,D,EV,850,14.3,40,83,0,890,High,Clear,1,0,0
S042,D,EV,982,16.49,30,17,0,126,Low,Cloudy,1,0,0
S066,B,Standard,870,14.17,60,29,0,379,Low,Clear,0,0,0
S055,C,EV,406,7.05,80,21,1,432,Medium,Cloudy,1,0,1
S072,B,Compact,457,7.07,60,76,0,426,Low,Cloudy,0,0,0
S048,B,Compact,394,6.45,20,93,1,390,Low,Clear,0,0,1
S091,C,Standard,228,3.66,50,59,1,473,Medium,Clear,0,0,1
S022,C,Large,474,7.67,40,21,0,223,Low,Cloudy,0,0,0
S027,D,Standard,590,10.2,50,63,1,455,Low,Cloudy,0,0,0
S093,D,Large,492,8.29,20,97,1,131,Medium,Clear,0,0,1
S067,A,Standard,985,15.99,80,89,0,70,Low,Cloudy,0,0,0
S013,B,Compact,868,14.09,20,63,1,740,High,Clear,0,0,0
S045,C,Standard,355,6.56,10,83,1,1059,Low,Cloudy,0,0,1
S010,D,Standard,416,6.79,40,28,1,447,High,Clear,0,1,0
S100,C,Standard,85,1.18,80,23,1,379,Medium,Clear,0,0,1
S009,D,Standard,512,8.88,60,61,1,274,Low,Clear,0,0,1
S054,A,Standard,670,10.63,60,87,1,830,Low,Rain,0,0,0
S027,A,Standard,877,15.03,100,31,1,943,High,Rain,0,0,0
S034,C,Compact,195,3.01,20,13,1,487,Medium,Rain,0,0,1
S001,A,Large,837,14.1,20,68,1,272,Low,Cloudy,0,0,0
S032,C,Compact,950,15.69,40,43,0,558,Low,Cloudy,0,0,0
S089,D,Standard,195,2.78,10,73,1,666,High,Cloudy,0,0,1
S093,B,Standard,429,7.2,10,27,1,1115,Medium,Clear,1,0,1
S071,A,Standard,217,3.9,10,91,0,1008,Low,Cloudy,0,0,0
S067,D,EV,818,12.93,10,40,0,653,High,Cloudy,1,0,0
S084,B,Large,324,5.05,80,93,1,1084,Low,Cloudy,0,1,0
S020,B,Standard,136,2.64,30,51,0,201,Medium,Rain,0,0,0
S094,B,Standard,203,3.5,40,83,1,238,Medium,Rain,0,0,1
S035,D,Large,546,9.24,40,12,0,1009,High,Clear,0,0,0
S099,D,Large,846,14.38,40,94,0,725,Low,Clear,0,0,0
S091,C,Large,364,6.21,80,64,0,687,High,Clear,1,0,0
S090,B,Large,880,14.71,60,19,1,260,High,Clear,0,0,0
S078,B,Standard,659,11.32,80,80,0,1170,Low,Rain,0,0,0
S017,B,Standard,772,12.75,10,31,1,388,Medium,Rain,0,0,0
S018,C,Standard,609,10.15,10,32,1,96,High,Cloudy,0,0,1
S045,B,Standard,879,14.9,60,85,1,869,Medium,Cloudy,0,0,0
S093,D,Standard,323,5.15,100,22,1,1024,Medium,Clear,0,1,0
S084,B,Standard,755,13.01,80,49,1,1130,Medium,Rain,1,0,0
S053,A,Standard,813,13.64,60,22,1,1148,Medium,Rain,0,0,0
S091,D,Standard,844,13.72,20,60,1,886,Medium,Clear,0,1,0
S082,C,Standard,311,5.13,30,73,1,1001,Medium,Clear,0,1,0
S068,B,Standard,536,8.52,60,92,1,647,Low,Clear,0,0,0
S065,A,Standard,503,8.41,40,94,1,219,Medium,Cloudy,0,1,0
S001,C,Large,492,8.09,30,99,0,888,Low,Clear,0,0,0
S058,C,Large,311,4.92,80,22,1,1106,Medium,Clear,0,1,0
S026,D,Standard,592,9.33,60,38,0,845,Low,Clear,0,0,0
S020,C,Standard,154,2.33,100,80,0,1199,Medium,Cloudy,1,0,0
S087,C,Standard,399,6.6,40,56,1,1008,Low,Rain,1,0,1
S010,C,Compact,873,14.44,10,35,1,1186,Medium,Cloudy,0,0,0
S059,C,Standard,487,7.69,80,79,1,864,Medium,Cloudy,0,0,0
S075,B,Standard,218,3.64,10,32,1,391,Medium,Clear,0,0,1
S041,B,Large,797,12.99,40,84,1,97,Low,Clear,0,0,0
S005,B,Standard,835,14.19,100,65,0,413,Low,Clear,1,0,0
S065,B,Standard,392,6.85,50,94,1,774,High,Clear,0,0,0
S017,A,Standard,279,4.57,80,28,1,187,Medium,Clear,0,0,1
S022,B,Standard,72,1.67,10,59,1,404,Low,Clear,0,0,1
S098,C,Standard,725,12.04,100,44,1,1143,High,Clear,0,1,0
S041,B,Large,330,5.11,100,58,1,860,Low,Cloudy,0,0,0
S093,B,Standard,568,9.82,20,55,0,761,Medium,Clear,0,0,0
S068,D,Compact,771,13.33,60,79,0,108,Medium,Cloudy,0,0,0
S069,C,Standard,302,5.33,10,62,1,820,Low,Cloudy,0,0,1
S011,B,Standard,453,7.32,20,40,1,438,Low,Clear,0,0,1
S056,B,Standard,182,2.66,100,93,1,895,Medium,Cloudy,1,0,0
S051,B,Standard,323,5.28,30,31,0,918,Low,Rain,0,0,0
S021,A,Standard,667,11.86,80,76,0,388,Medium,Clear,0,0,0
S099,B,Standard,281,4.33,10,17,1,806,Medium,Cloudy,0,1,0
S076,D,Large,594,10.15,60,28,0,645,Low,Clear,0,0,0
S026,C,Standard,128,2.11,10,40,0,485,High,Clear,0,0,0
S019,C,Standard,84,1.68,60,41,0,426,Low,Clear,0,0,0
S060,B,Standard,544,8.69,30,88,0,440,Low,Clear,0,0,0
S071,B,Standard,159,2.58,60,64,1,530,Medium,Cloudy,0,0,1
S047,B,Standard,370,5.9,20,40,1,870,High,Clear,0,0,0
S071,C,Standard,624,10.15,50,76,0,163,Medium,Cloudy,0,0,0
S026,C,Standard,377,6.5,80,60,0,823,Low,Cloudy,0,1,0
S040,A,Standard,858,13.96,60,83,1,221,High,Rain,0,0,0
S005,D,Compact,739,12.4,80,36,0,67,Medium,Cloudy,1,1,0
S021,A,Standard,433,7.23,60,57,1,284,Low,Clear,1,0,1
S078,D,Standard,413,6.6,80,52,1,772,High,Cloudy,0,0,0
S004,A,Compact,281,4.46,20,60,1,330,Low,Clear,0,0,1
S023,C,EV,665,11.18,100,78,1,880,Medium,Rain,1,0,0
S084,A,Compact,463,7.71,80,84,1,1188,High,Cloudy,0,0,0
S015,D,Standard,343,5.73,40,80,1,467,Low,Clear,0,0,1
S093,B,Compact,596,9.86,40,81,0,333,Medium,Cloudy,1,0,0
S008,D,Compact,755,12.49,40,90,0,634,Low,Clear,0,0,0
S041,B,Standard,223,3.71,60,59,0,671,High,Clear,0,0,0
S019,C,Large,441,7.78,30,70,1,270,Medium,Cloudy,0,0,1
S046,D,Standard,151,2.68,20,50,0,58,Low,Clear,0,1,0
S028,A,EV,885,14.71,60,60,0,1155,Low,Cloudy,1,0,0
S091,D,Compact,342,5.38,80,87,1,881,Medium,Clear,0,0,0
S068,B,Compact,134,2.11,10,33,1,424,Medium,Rain,0,1,0
S015,C,Compact,958,15.69,60,39,0,583,Medium,Rain,0,0,0
S099,A,Standard,250,3.93,40,61,1,1172,Low,Cloudy,0,0,1
S037,D,Standard,734,11.67,20,59,0,751,Medium,Cloudy,0,0,0
S001,B,Large,590,9.83,10,66,1,881,Low,Rain,0,1,0
S067,A,Compact,346,6.39,100,71,0,826,High,Clear,0,0,0
S024,C,Large,105,1.81,20,88,1,989,Low,Clear,0,0,1
S027,A,Large,521,8.9,30,62,0,496,Medium,Clear,1,0,0
S040,C,EV,65,1.37,40,77,1,729,Low,Clear,1,0,1
S063,A,Compact,701,11.6,50,86,0,393,Medium,Rain,1,0,0
S061,D,Standard,115,1.85,60,78,0,474,High,Clear,0,0,0
S036,B,Standard,708,11.38,80,40,0,674,Medium,Cloudy,0,0,0
S098,D,Compact,719,12.04,40,85,0,355,Medium,Clear,0,0,0
S093,D,Standard,961,16.03,40,39,1,197,Medium,Clear,0,0,0
S024,C,Standard,521,8.43,30,19,1,898,Medium,Clear,0,0,0
S024,C,Standard,958,16.31,10,99,1,781,Low,Clear,0,0,0
S004,C,Large,630,10.27,40,53,1,503,High,Clear,0,0,0
S067,D,Large,72,2.05,10,15,1,987,Medium,Rain,0,0,1
S034,A,Compact,751,12.64,10,36,1,82,Low,Clear,0,0,1
S057,A,Standard,809,13.48,30,29,0,1033,Low,Clear,1,0,0
S049,D,Compact,535,9.5,40,29,1,440,Medium,Cloudy,1,0,1
S087,D,Compact,464,7.05,60,21,0,406,Low,Clear,0,0,0
S053,B,Standard,870,14.41,30,94,1,622,High,Cloudy,1,0,0
S023,C,Standard,937,15.49,30,58,1,513,Medium,Cloudy,0,0,0
S069,C,Standard,706,11.71,50,61,1,979,Low,Rain,0,0,0
S095,D,Compact,945,15.82,60,19,1,148,Low,Cloudy,0,0,0
S053,D,Compact,354,5.84,30,14,1,197,Low,Clear,0,0,1
S062,A,Standard,226,4.19,50,73,1,619,Low,Cloudy,0,0,1
S041,D,EV,244,4.2,100,67,1,776,Low,Clear,1,0,0
S057,A,Standard,971,16.33,10,17,1,1051,High,Clear,0,0,0
S060,D,Standard,62,1.17,60,39,1,352,Medium,Clear,0,0,1
S054,B,Standard,925,15.03,60,26,1,53,Low,Clear,0,0,0
S070,B,Standard,215,3.64,10,76,1,827,Low,Cloudy,0,0,1
S057,A,Standard,199,3.39,100,30,1,156,High,Clear,0,0,1
S010,C,Standard,390,6.16,20,25,1,124,Medium,Clear,0,0,1
S040,B,Standard,974,16.5,60,36,1,1113,Low,Clear,0,0,0
S007,A,Standard,606,9.49,100,15,1,688,Low,Cloudy,0,0,0
S038,D,Compact,223,4.47,80,51,1,744,High,Rain,0,0,0
S085,D,Standard,216,3.59,20,25,1,1192,Low,Clear,0,0,1
S061,A,Standard,758,12.38,10,54,0,122,Medium,Cloudy,1,0,0
S084,C,Large,767,12.97,40,12,1,601,Medium,Clear,0,0,0
S003,A,Standard,643,10.9,20,49,1,1026,Medium,Clear,0,0,0
S051,A,Large,629,11.1,30,29,1,145,Medium,Clear,1,0,1
S086,B,EV,146,2.97,60,16,0,1188,High,Cloudy,1,1,0
S047,A,Standard,728,11.73,80,68,0,933,High,Rain,0,0,0
S068,A,EV,453,7.47,20,20,1,326,Low,Clear,1,0,1
S092,D,Large,126,1.83,60,61,0,308,Medium,Cloudy,0,0,0
